Date,Open,High,Low,Close,Adj Close,Volume
2007-06-14,227.710007,229.30000299999998,225.00999500000003,225.75,196.547531,14381600
2007-06-15,227.330002,228.47000099999997,226.0,226.190002,196.930588,7430400
2007-06-18,226.55000299999998,227.539993,224.80000299999998,226.97000099999997,197.60974099999999,4370200
2007-06-19,226.16000400000001,229.57000699999998,225.49000499999997,229.47000099999997,199.78633100000002,4580200
2007-06-20,229.75,230.330002,225.72000099999997,225.88999900000002,196.66940300000002,5831400
2007-06-21,225.979996,226.899994,222.19999700000002,226.899994,197.548752,8340800
2007-06-22,226.5,226.789993,220.270004,222.399994,193.630844,9778800
2007-06-25,221.11000099999998,223.169998,215.05000299999998,216.74000499999997,188.703049,11566700
2007-06-26,217.69999700000002,219.36000099999998,214.169998,214.169998,186.46546899999998,9711500
2007-06-27,214.0,219.80000299999998,212.559998,219.330002,190.957993,9018600
2007-06-28,219.75,221.47000099999997,217.669998,218.960007,190.635895,5980200
2007-06-29,219.55000299999998,220.440002,213.690002,216.75,188.71176100000002,7853800
2007-07-02,217.5,219.649994,216.0,219.17999300000002,190.827423,5019900
2007-07-03,220.33999599999999,224.899994,219.99000499999997,224.55000299999998,195.50276200000002,4676800
2007-07-05,224.289993,224.289993,221.19999700000002,221.32000699999998,192.690598,5385600
2007-07-06,220.75999500000003,224.22000099999997,220.69999700000002,223.63999900000002,194.710449,4122400
2007-07-09,223.020004,225.770004,222.50999500000003,223.30000299999998,194.41445900000002,3998900
2007-07-10,220.99000499999997,222.69999700000002,216.520004,217.080002,188.99903899999998,7960500
2007-07-11,216.979996,219.0,214.649994,216.72000099999997,188.685654,8924700
2007-07-12,218.47000099999997,220.289993,216.72000099999997,220.289993,191.793777,6072900
2007-07-13,220.059998,222.82000699999998,219.19999700000002,222.17999300000002,193.439301,5605300
2007-07-16,221.86999500000002,223.44999700000002,219.460007,220.399994,191.889542,4654500
2007-07-17,221.74000499999997,222.11999500000002,218.649994,219.399994,191.018982,5582200
2007-07-18,216.02999900000003,218.520004,212.33999599999999,214.99000499999997,187.179489,11664000
2007-07-19,217.080002,217.5,210.02999900000003,211.690002,184.30632,9461900
2007-07-20,211.169998,211.97000099999997,204.78999299999998,205.940002,179.300125,14540900
2007-07-23,207.16000400000001,207.880005,204.070007,205.03999299999998,178.516525,7760400
2007-07-24,202.630005,204.559998,196.770004,198.149994,172.517822,12344500
2007-07-25,199.800003,203.75,197.779999,203.16000400000001,176.8797,13933200
2007-07-26,198.0,199.889999,189.0,195.119995,169.8797,22690900
2007-07-27,194.669998,196.83999599999999,190.509995,192.649994,168.030685,17054700
2007-07-30,194.520004,197.600006,192.449997,195.740005,170.7258,12195100
2007-07-31,198.550003,198.990005,187.25,188.33999599999999,164.271423,14744900
2007-08-01,187.029999,189.100006,182.850006,189.0,164.847153,16284300
2007-08-02,189.149994,192.479996,185.0,187.46000700000002,163.503906,13133400
2007-08-03,185.41000400000001,186.83999599999999,179.679993,179.679993,156.71817,19828300
2007-08-06,179.199997,187.860001,175.0,187.78999299999998,163.79168700000002,18867300
2007-08-07,186.580002,194.639999,185.389999,191.25,166.80958600000002,22763100
2007-08-08,192.03999299999998,198.5,188.759995,193.300003,168.597656,20622000
2007-08-09,186.16000400000001,190.649994,180.78999299999998,182.25,158.95971699999998,20868400
2007-08-10,178.649994,184.41000400000001,175.570007,180.5,157.43336499999998,20278700
2007-08-13,185.009995,187.25,176.610001,177.5,154.816742,15296400
2007-08-14,178.600006,178.779999,169.0,169.75,148.057129,26255900
2007-08-15,169.0,173.520004,163.830002,164.899994,143.82692,22268000
2007-08-16,163.100006,171.41000400000001,157.380005,169.850006,148.144302,31328800
2007-08-17,178.119995,180.860001,170.5,175.0,152.63623,26741100
2007-08-20,176.020004,176.389999,170.119995,172.759995,150.68246499999998,13174400
2007-08-21,172.5,177.300003,170.0,175.479996,153.054886,11796100
2007-08-22,177.520004,180.050003,174.28999299999998,177.889999,155.156845,13427000
2007-08-23,179.78999299999998,180.880005,175.919998,177.5,154.816742,10549400
2007-08-24,176.770004,180.259995,175.600006,179.729996,156.76178000000002,8935300
2007-08-27,179.330002,180.050003,177.259995,177.949997,155.20921299999998,6664000
2007-08-28,175.009995,176.130005,170.25,170.949997,149.10376000000002,11610600
2007-08-29,172.380005,174.449997,167.919998,173.720001,151.519745,12797500
2007-08-30,169.96000700000002,173.429993,169.78999299999998,171.380005,149.47882099999998,9559600
2007-08-31,175.649994,178.100006,173.869995,176.009995,153.51713600000002,11023700
2007-09-04,176.179993,183.699997,176.179993,180.800003,157.695023,10161800
2007-09-05,179.679993,179.78999299999998,176.899994,177.809998,155.087097,8987600
2007-09-06,178.5,179.71000700000002,175.360001,179.179993,156.282059,9250600
2007-09-07,176.600006,181.050003,175.0,178.979996,156.10759,15144300
2007-09-10,180.5,186.070007,178.5,183.610001,160.145935,12989300
2007-09-11,185.5,187.0,182.5,183.5,160.049927,11334500
2007-09-12,183.139999,184.25,181.699997,182.529999,159.203903,7737700
2007-09-13,183.75,196.03999299999998,183.720001,188.470001,164.384827,11292300
2007-09-14,186.949997,191.0,185.58999599999999,190.58999599999999,166.233917,9337600
2007-09-17,189.0,189.5,186.33999599999999,187.610001,163.63476599999998,7751300
2007-09-18,190.800003,200.759995,187.41000400000001,200.5,174.87751799999998,22107700
2007-09-19,203.490005,207.0,203.0,205.5,179.23855600000002,23115400
2007-09-20,210.940002,211.0,203.440002,203.529999,177.520294,27435100
2007-09-21,205.559998,210.350006,203.529999,209.979996,183.14601100000002,18187700
2007-09-24,210.99000499999997,214.899994,207.71000700000002,210.42999300000002,183.538498,13439800
2007-09-25,209.0,213.07000699999998,208.809998,210.899994,183.94847099999998,11727900
2007-09-26,212.419998,216.270004,210.80000299999998,214.61000099999998,187.18438700000002,10681000
2007-09-27,215.44999700000002,218.38000499999998,214.190002,216.77999900000003,189.077026,8330100
2007-09-28,215.75999500000003,218.669998,215.25,216.74000499999997,189.042114,6156400
2007-10-01,215.41000400000001,223.61999500000002,215.399994,222.979996,194.484711,9905600
2007-10-02,223.25,228.5,222.11000099999998,228.020004,198.880661,9419800
2007-10-03,226.25,230.63000499999998,225.669998,227.350006,198.29631,10121400
2007-10-04,227.55000299999998,229.25,223.88999900000002,225.94999700000002,197.075119,10039900
2007-10-05,227.11000099999998,229.72000099999997,225.960007,228.5,199.299301,7327700
2007-10-08,227.50999500000003,229.350006,226.25999500000003,226.960007,197.956055,4142600
2007-10-09,227.80000299999998,239.69999700000002,226.19999700000002,239.19999700000002,208.63188200000002,15123700
2007-10-10,237.11000099999998,239.02999900000003,234.899994,235.940002,205.788498,9685200
2007-10-11,239.020004,239.020004,226.05000299999998,229.00999500000003,199.74408,12887100
2007-10-12,230.669998,234.19999700000002,229.729996,233.559998,203.712677,6544800
2007-10-15,233.25,234.309998,227.419998,229.33999599999999,200.031906,7024200
2007-10-16,227.75999500000003,228.0,223.19999700000002,224.830002,196.09831200000002,7415500
2007-10-17,228.25,230.479996,223.080002,227.61999500000002,198.531769,9189000
2007-10-18,224.899994,228.309998,224.22000099999997,227.850006,198.732346,6499200
2007-10-19,226.149994,227.47000099999997,217.600006,217.690002,189.870758,13106800
2007-10-22,216.520004,224.25,213.0,222.17999300000002,193.78688,12163500
2007-10-23,223.63000499999998,225.86999500000002,220.91000400000001,223.75999500000003,195.165009,8176600
2007-10-24,222.75999500000003,225.82000699999998,215.80000299999998,225.11999500000002,196.351273,12650800
2007-10-25,224.11000099999998,230.0,221.809998,226.66000400000001,198.00221299999998,12088700
2007-10-26,232.86000099999998,236.99000499999997,229.36000099999998,235.919998,206.091446,9389300
2007-10-29,236.22000099999997,244.979996,235.07000699999998,243.809998,212.983902,9892400
2007-10-30,241.25,246.399994,239.44999700000002,240.330002,209.943893,10453400
2007-10-31,240.36000099999998,250.69999700000002,240.0,247.919998,216.57428,14384600
2007-11-01,243.55000299999998,244.41000400000001,238.75,240.210007,209.83909599999998,12579000
2007-11-02,241.80000299999998,241.80000299999998,223.440002,229.600006,200.570541,25177900
2007-11-05,220.0,224.899994,212.80000299999998,218.38999900000002,190.777908,21377900
2007-11-06,221.74000499999997,224.07000699999998,213.58999599999999,223.16000400000001,194.94480900000002,15570500
2007-11-07,218.899994,221.789993,213.16000400000001,214.17999300000002,187.100174,13210300
2007-11-08,213.669998,218.0,201.570007,209.940002,183.396286,20301400
2007-11-09,202.570007,218.58999599999999,202.570007,211.330002,184.61055,16979700
2007-11-12,210.899994,221.190002,208.240005,214.710007,187.563141,14406900
2007-11-13,220.940002,233.039993,218.33999599999999,233.039993,203.575577,17393800
2007-11-14,239.75,240.05000299999998,231.039993,233.309998,203.811508,13943300
2007-11-15,230.11000099999998,233.690002,223.74000499999997,227.020004,198.316742,10243100
2007-11-16,228.25999500000003,229.57000699999998,222.57000699999998,225.25,196.770523,10083400
2007-11-19,223.520004,228.399994,216.61999500000002,220.539993,192.65606699999998,11007900
2007-11-20,220.399994,226.229996,213.5,217.479996,189.982925,13433000
2007-11-21,213.41000400000001,215.270004,206.440002,209.5,183.011887,14874300
2007-11-23,212.520004,216.479996,211.80000299999998,216.479996,189.109329,4737100
2007-11-26,214.649994,217.44999700000002,205.419998,207.449997,181.22108500000002,9815200
2007-11-27,210.0,213.979996,206.190002,213.330002,186.357651,11946400
2007-11-28,217.580002,227.86000099999998,217.080002,227.520004,198.753555,15710600
2007-11-29,226.020004,228.309998,222.5,224.38000499999998,196.010559,9774200
2007-11-30,232.649994,234.22000099999997,224.770004,226.63999900000002,197.984848,11878600
2007-12-03,226.08999599999999,229.350006,223.600006,226.88999900000002,198.203201,6800300
2007-12-04,221.059998,223.460007,215.22000099999997,215.22000099999997,188.008682,10734100
2007-12-05,219.460007,220.0,214.229996,218.25999500000003,190.664307,12954700
2007-12-06,214.5,223.350006,214.289993,222.50999500000003,194.377014,9987100
2007-12-07,223.00999500000003,224.039993,217.02999900000003,217.88999900000002,190.341095,7797700
2007-12-10,219.190002,224.309998,218.00999500000003,224.210007,195.862076,8412400
2007-12-11,224.11000099999998,227.44999700000002,210.690002,211.149994,184.453232,12783500
2007-12-12,217.05000299999998,220.850006,208.5,212.580002,185.702469,18041100
2007-12-13,209.850006,214.24000499999997,204.940002,208.479996,182.12088,17143300
2007-12-14,208.740005,215.19999700000002,207.699997,210.669998,184.033997,10348500
2007-12-17,209.75999500000003,211.809998,207.0,208.630005,182.251938,13323900
2007-12-18,209.80000299999998,210.52999900000003,196.899994,201.509995,176.032135,30016700
2007-12-19,202.679993,206.100006,200.639999,204.16000400000001,178.347076,11895100
2007-12-20,206.059998,206.720001,200.649994,202.669998,177.045456,10108000
2007-12-21,205.850006,210.25,205.020004,209.600006,183.09930400000002,10853800
2007-12-24,211.0,214.94999700000002,210.69999700000002,214.32000699999998,187.222473,3419400
2007-12-26,214.08999599999999,217.36999500000002,211.55000299999998,216.690002,189.292831,4290500
2007-12-27,214.88000499999998,217.80000299999998,211.94999700000002,211.94999700000002,185.15211499999998,5304600
2007-12-28,214.44999700000002,214.770004,211.809998,211.940002,185.143448,4209500
2007-12-31,211.58999599999999,216.789993,209.5,215.05000299999998,187.860168,5834300
2008-01-02,214.80000299999998,215.05000299999998,206.600006,207.600006,181.352173,9573500
2008-01-03,208.919998,209.03999299999998,204.139999,204.83999599999999,178.941101,7751700
2008-01-04,201.0,204.0,198.28999299999998,199.929993,174.65188600000002,10157900
2008-01-07,200.229996,200.25,189.990005,194.729996,170.109344,16044400
2008-01-08,195.809998,199.5,189.0,189.5,165.540634,13553700
2008-01-09,189.03999299999998,192.199997,183.699997,191.75,167.50611899999998,15901200
2008-01-10,189.350006,199.399994,187.03999299999998,196.91000400000001,172.01367199999999,14830500
2008-01-11,196.96000700000002,200.679993,194.570007,198.740005,173.612335,12400600
2008-01-14,200.169998,202.220001,199.029999,201.649994,176.15438799999998,9400200
2008-01-15,199.550003,199.550003,192.360001,193.28999299999998,168.851425,11292700
2008-01-16,193.309998,201.779999,192.399994,197.5,172.529114,13026600
2008-01-17,198.28999299999998,199.5,189.66000400000001,190.979996,166.83345,12283800
2008-01-18,192.169998,193.389999,184.600006,187.21000700000002,163.540161,14975700
2008-01-22,178.169998,192.830002,175.419998,190.690002,166.58016999999998,19029400
2008-01-23,186.03999299999998,199.970001,184.58999599999999,199.389999,174.180176,17635700
2008-01-24,200.100006,201.0,194.199997,199.199997,174.01414499999998,11987200
2008-01-25,201.509995,202.0,189.91000400000001,191.369995,167.468323,14019500
2008-01-28,190.619995,196.46000700000002,190.619995,196.25,171.738876,10216000
2008-01-29,197.03999299999998,198.360001,194.070007,196.050003,171.563858,7164500
2008-01-30,195.270004,205.970001,193.399994,198.550003,173.751678,17597900
2008-01-31,196.449997,203.21000700000002,195.0,199.550003,174.62677,14803500
2008-02-01,199.149994,208.779999,198.0,207.779999,181.82884199999998,12207400
2008-02-04,207.83999599999999,208.0,199.199997,200.800003,175.720627,9071300
2008-02-05,194.66000400000001,197.309998,189.610001,189.860001,166.146988,13276400
2008-02-06,191.479996,192.850006,186.25,187.169998,163.792953,9955500
2008-02-07,185.770004,193.770004,185.320007,190.46000700000002,166.67205800000002,10839200
2008-02-08,189.0,190.639999,185.699997,187.070007,163.705475,7869300
2008-02-11,187.869995,190.0,185.5,185.869995,162.655334,8875800
2008-02-12,186.179993,186.25,178.5,180.649994,158.08725,18397200
2008-02-13,180.28999299999998,181.729996,176.5,180.179993,157.67598,13933900
2008-02-14,178.5,181.100006,176.5,176.559998,154.508118,10996700
2008-02-15,175.100006,178.78999299999998,173.369995,178.41000400000001,156.12704499999998,12449300
2008-02-19,180.309998,181.369995,172.679993,173.800003,152.092865,10366600
2008-02-20,171.970001,178.850006,171.820007,177.25,155.111923,10793700
2008-02-21,178.5,179.199997,174.720001,175.169998,153.29179399999998,8204800
2008-02-22,175.550003,178.0,171.389999,177.71000700000002,155.514526,9631400
2008-02-25,175.350006,178.0,172.070007,177.360001,155.208221,12849200
2008-02-26,175.479996,178.0,171.869995,172.699997,151.130203,11517900
2008-02-27,171.83999599999999,181.279999,171.509995,180.800003,158.218582,15903400
2008-02-28,180.279999,180.279999,175.570007,176.699997,154.63063,8828200
2008-02-29,174.389999,175.53999299999998,169.0,169.630005,148.44368,11113300
2008-03-03,169.28999299999998,169.28999299999998,164.309998,165.080002,144.46196,11920800
2008-03-04,163.610001,166.440002,160.199997,163.600006,143.16683999999998,17887900
2008-03-05,163.91000400000001,168.309998,162.669998,164.970001,144.365646,13270000
2008-03-06,162.949997,163.58999599999999,158.130005,158.649994,138.83500700000002,15129200
2008-03-07,157.0,163.320007,157.0,160.070007,140.077713,15228600
2008-03-10,159.990005,164.779999,155.229996,155.580002,136.148483,13725600
2008-03-11,161.899994,164.83999599999999,157.5,163.070007,142.703018,20415300
2008-03-12,164.029999,170.059998,162.610001,163.009995,142.650467,14444900
2008-03-13,160.440002,167.300003,156.759995,165.440002,144.776978,18617600
2008-03-14,167.0,167.800003,155.0,156.860001,137.268631,27102300
2008-03-17,142.029999,154.119995,140.270004,151.020004,132.157974,38648800
2008-03-18,164.96000700000002,175.880005,159.759995,175.58999599999999,153.659332,43276100
2008-03-19,177.940002,178.46000700000002,165.399994,166.490005,145.695862,24176100
2008-03-20,166.300003,180.360001,166.21000700000002,179.630005,157.194672,20801800
2008-03-24,179.0,184.520004,176.149994,178.880005,156.538406,15643700
2008-03-25,177.509995,182.649994,177.139999,179.630005,157.194672,11666800
2008-03-26,178.490005,179.050003,174.330002,175.479996,153.563019,11610600
2008-03-27,176.610001,177.240005,167.380005,168.139999,147.139771,15195800
2008-03-28,169.570007,170.5,163.389999,164.449997,143.910645,11978700
2008-03-31,164.169998,168.490005,162.850006,165.389999,144.73323100000002,8977400
2008-04-01,171.490005,176.990005,170.21000700000002,176.860001,154.77070600000002,14694100
2008-04-02,177.0,181.619995,176.100006,176.869995,154.779404,12058300
2008-04-03,174.78999299999998,179.149994,172.880005,176.529999,154.481873,10755800
2008-04-04,176.550003,179.330002,174.0,175.399994,153.492996,8496700
2008-04-07,178.559998,181.75,176.929993,178.729996,156.407104,10276200
2008-04-08,177.300003,181.5,176.759995,178.899994,156.555847,8629400
2008-04-09,178.25,178.899994,173.149994,174.139999,152.39032,11425400
2008-04-10,173.899994,173.899994,168.869995,170.550003,149.248779,14744400
2008-04-11,168.0,171.869995,166.869995,167.300003,146.404724,11355300
2008-04-14,166.449997,167.550003,163.350006,163.58999599999999,143.158035,9857900
2008-04-15,165.059998,165.949997,161.679993,164.199997,143.691895,9134700
2008-04-16,166.149994,169.169998,165.91000400000001,169.050003,147.936111,9340800
2008-04-17,167.740005,173.5,167.100006,172.100006,150.60514799999999,8730300
2008-04-18,176.91000400000001,183.029999,176.91000400000001,179.929993,157.457214,16882100
2008-04-21,179.570007,181.75,178.28999299999998,180.399994,157.868546,7820700
2008-04-22,179.779999,181.369995,178.5,179.759995,157.308487,6127000
2008-04-23,180.83999599999999,183.199997,178.0,179.350006,156.949646,7435900
2008-04-24,180.33999599999999,189.389999,179.360001,188.78999299999998,165.210632,13182700
2008-04-25,190.259995,192.490005,188.369995,192.0,168.33178700000002,12187400
2008-04-28,192.490005,192.5,189.889999,190.240005,166.788773,6252600
2008-04-29,190.25,192.679993,188.25,192.679993,168.927979,7127200
2008-04-30,193.380005,194.929993,189.820007,191.369995,167.77938799999998,10352600
2008-05-01,191.770004,199.190002,190.850006,199.050003,174.512741,9483200
2008-05-02,203.389999,203.389999,198.0,200.270004,175.58230600000002,9437100
2008-05-05,198.610001,201.119995,196.149994,197.119995,172.820618,6389900
2008-05-06,194.600006,199.25,193.110001,197.610001,173.250229,7508600
2008-05-07,197.600006,198.440002,189.53999299999998,189.759995,166.367889,7075600
2008-05-08,190.75,191.389999,185.259995,187.720001,164.579391,9867500
2008-05-09,186.020004,189.979996,185.690002,188.08999599999999,164.903793,6467800
2008-05-12,189.449997,192.699997,187.33999599999999,192.080002,168.401962,5655000
2008-05-13,191.179993,193.0,189.020004,190.330002,166.867676,5776700
2008-05-14,190.600006,192.490005,189.33999599999999,190.130005,166.692307,5031700
2008-05-15,189.779999,189.800003,185.320007,188.619995,165.36840800000002,8015600
2008-05-16,189.550003,189.610001,186.0,187.139999,164.070908,6144400
2008-05-19,185.669998,189.320007,183.470001,184.399994,161.668625,7009200
2008-05-20,183.330002,184.899994,181.25,182.429993,159.941483,6889900
2008-05-21,182.550003,183.66000400000001,178.009995,178.600006,156.583664,9068500
2008-05-22,176.199997,179.919998,175.0,177.199997,155.356216,8684100
2008-05-23,176.009995,176.5,171.229996,172.639999,151.358353,8145500
2008-05-27,171.759995,174.699997,170.800003,173.919998,152.480591,8420000
2008-05-28,174.759995,175.929993,172.21000700000002,174.830002,153.278381,7238500
2008-05-29,174.490005,179.5,174.0,176.240005,154.514603,7755200
2008-05-30,177.800003,178.860001,175.850006,176.41000400000001,154.66360500000002,5697400
2008-06-02,177.0,177.699997,170.809998,172.33999599999999,151.095306,9847400
2008-06-03,173.350006,173.66000400000001,167.600006,170.580002,149.55226100000002,13187400
2008-06-04,170.0,175.559998,169.550003,172.100006,150.884918,10777500
2008-06-05,173.21000700000002,177.440002,173.190002,176.600006,154.830185,9721900
2008-06-06,175.070007,175.070007,169.440002,169.440002,148.552765,10559000
2008-06-09,170.850006,172.679993,163.350006,165.759995,145.326431,12998400
2008-06-10,163.75,169.429993,163.21000700000002,167.21000700000002,146.597702,11014600
2008-06-11,167.0,167.25,161.21000700000002,162.399994,142.38064599999998,16468500
2008-06-12,163.240005,169.690002,163.240005,166.75,146.194397,11767100
2008-06-13,169.470001,178.559998,169.399994,178.28999299999998,156.311874,14343000
2008-06-16,177.740005,184.75,176.610001,182.08999599999999,159.643417,16376300
2008-06-17,185.03999299999998,185.889999,179.139999,179.440002,157.320099,24422900
2008-06-18,176.66000400000001,185.350006,175.559998,182.770004,160.23959399999998,16222400
2008-06-19,183.690002,186.979996,181.110001,186.929993,163.88678000000002,10588800
2008-06-20,185.020004,186.699997,182.850006,183.770004,161.11625700000002,11331400
2008-06-23,184.600006,184.600006,177.009995,178.58999599999999,156.57488999999998,9840000
2008-06-24,177.619995,184.600006,177.33999599999999,181.979996,159.546967,12663400
2008-06-25,183.110001,187.009995,183.08999599999999,183.649994,161.011093,10838800
2008-06-26,179.009995,180.5,175.199997,176.259995,154.532074,13603700
2008-06-27,177.009995,178.279999,172.28999299999998,174.559998,153.041641,12670600
2008-06-30,175.559998,178.259995,173.28999299999998,174.899994,153.339722,9373300
2008-07-01,173.130005,177.059998,170.229996,175.330002,153.71669,13940400
2008-07-02,176.770004,182.639999,175.190002,178.78999299999998,156.750168,16256600
2008-07-03,180.300003,182.360001,178.259995,178.889999,156.83786,6185400
2008-07-07,180.690002,181.91000400000001,167.389999,169.820007,148.885941,17013300
2008-07-08,171.369995,176.0,166.740005,174.899994,153.339722,16790500
2008-07-09,175.850006,177.470001,167.5,169.020004,148.18455500000002,12909300
2008-07-10,167.509995,173.300003,166.25,170.16000400000001,149.184021,14106200
2008-07-11,166.350006,167.880005,158.5,162.479996,142.45076,24827400
2008-07-14,167.919998,168.0,158.570007,158.669998,139.110413,15944800
2008-07-15,157.03999299999998,163.610001,152.25,157.800003,138.347702,25593100
2008-07-16,161.21000700000002,173.270004,159.149994,172.860001,151.551208,19366400
2008-07-17,175.619995,184.449997,174.850006,181.240005,158.898193,24819100
2008-07-18,183.080002,183.5,178.059998,182.83999599999999,160.300919,11722200
2008-07-21,184.16000400000001,184.649994,179.050003,180.779999,158.494904,8841300
2008-07-22,178.46000700000002,188.03999299999998,177.300003,188.03999299999998,164.85994,11268100
2008-07-23,187.979996,190.03999299999998,184.690002,187.869995,164.710892,9871900
2008-07-24,188.490005,188.490005,179.770004,180.259995,158.039001,8828100
2008-07-25,181.259995,182.0,176.169998,178.66000400000001,156.940948,7233900
2008-07-28,178.940002,182.279999,172.229996,172.899994,151.881149,9264500
2008-07-29,174.630005,181.880005,173.360001,181.630005,159.549957,11149700
2008-07-30,184.0,186.830002,180.96000700000002,186.169998,163.537964,9864200
2008-07-31,183.059998,186.070007,182.399994,184.03999299999998,161.66687,6062900
2008-08-01,185.0,186.0,178.66000400000001,182.0,159.874954,7495400
2008-08-04,179.66000400000001,180.58999599999999,176.199997,177.860001,156.23819,7551900
2008-08-05,178.889999,180.830002,175.5,180.770004,158.794434,8772200
2008-08-06,179.0,180.899994,177.5,179.550003,157.722794,5832700
2008-08-07,177.220001,178.5,171.149994,172.330002,151.38050800000002,9103100
2008-08-08,172.759995,178.449997,172.020004,175.949997,154.560425,6634600
2008-08-11,176.380005,183.199997,175.070007,178.0,156.36123700000002,8798500
2008-08-12,173.300003,173.479996,166.559998,167.300003,146.96199,14023800
2008-08-13,167.0,169.399994,162.399994,164.899994,144.85372900000002,12391300
2008-08-14,164.610001,168.899994,164.110001,166.58999599999999,146.338318,8660000
2008-08-15,167.399994,167.690002,162.33999599999999,163.179993,143.342804,8386200
2008-08-18,162.259995,162.679993,159.699997,160.03999299999998,140.584488,7421100
2008-08-19,158.490005,161.75,156.899994,158.0,138.792526,8966300
2008-08-20,158.130005,160.440002,155.300003,158.25,139.012131,9443400
2008-08-21,155.78999299999998,158.0,152.58999599999999,156.419998,137.40463300000002,14534400
2008-08-22,159.990005,160.809998,156.800003,159.809998,140.382446,8321000
2008-08-25,158.58999599999999,158.66000400000001,155.110001,155.71000700000002,136.780914,6122500
2008-08-26,155.509995,157.860001,153.380005,155.91000400000001,136.95658899999998,5995500
2008-08-27,154.71000700000002,155.880005,153.41000400000001,155.479996,136.578873,6660200
2008-08-28,157.240005,161.830002,156.669998,161.830002,142.15692099999998,8565800
2008-08-29,160.559998,165.0,160.270004,163.970001,144.03680400000002,7586300
2008-09-02,167.5,168.91000400000001,162.699997,165.320007,145.222656,8212100
2008-09-03,163.970001,167.919998,162.029999,167.610001,147.23423799999998,6673500
2008-09-04,166.149994,167.5,160.0,160.899994,141.339981,7788700
2008-09-05,157.770004,163.71000700000002,157.720001,163.240005,143.395523,7539000
2008-09-08,171.0,172.449997,162.509995,169.729996,149.096527,14981500
2008-09-09,167.300003,168.380005,160.5,161.669998,142.016327,12437500
2008-09-10,159.899994,161.0,155.729996,157.58999599999999,138.43232700000002,12939000
2008-09-11,151.360001,159.419998,149.869995,157.029999,137.94044499999998,20752800
2008-09-12,154.380005,161.770004,152.350006,154.21000700000002,135.46324199999998,15622500
2008-09-15,142.279999,151.399994,130.429993,135.5,119.027763,42202300
2008-09-16,118.0,135.28999299999998,116.129997,133.009995,116.84043899999999,48296400
2008-09-17,120.800003,126.599998,97.779999,114.5,100.58064300000001,112060400
2008-09-18,106.0,120.0,86.309998,108.0,94.870819,114590700
2008-09-19,142.509995,144.979996,116.0,129.800003,114.020676,43208300
2008-09-22,132.779999,135.639999,120.43,120.779999,106.097206,21938700
2008-09-23,118.889999,125.949997,113.010002,125.050003,109.848122,20037600
2008-09-24,128.440002,133.699997,126.019997,133.0,116.831657,46611300
2008-09-25,134.25,137.990005,128.759995,135.5,119.027763,19172100
2008-09-26,132.490005,137.990005,129.509995,137.990005,121.215073,15806400
2008-09-29,134.490005,134.619995,105.0,120.699997,106.026917,24147600
2008-09-30,126.889999,130.0,124.5,128.0,112.43949099999999,13129900
2008-10-01,127.32,135.350006,124.989998,134.5,118.14930700000001,13837100
2008-10-02,132.169998,133.21000700000002,128.050003,131.53999299999998,115.54915600000001,10894700
2008-10-03,132.83999599999999,142.0,126.940002,128.0,112.43949099999999,16080700
2008-10-06,122.099998,127.16999799999999,115.0,124.0,108.925766,21368000
2008-10-07,127.510002,127.510002,112.019997,115.0,101.019882,17184000
2008-10-08,110.0,121.0,107.550003,113.0,99.262985,18223800
2008-10-09,117.75,118.940002,100.0,101.349998,89.029213,28150500
2008-10-10,86.110001,99.400002,74.0,88.800003,78.004898,71312700
2008-10-13,98.93,115.650002,91.0,111.0,97.506134,45400500
2008-10-14,125.970001,128.0,117.32,122.900002,107.959503,41605300
2008-10-15,114.449997,120.709999,110.790001,113.150002,99.39475999999999,22250100
2008-10-16,115.0,118.489998,104.0,112.400002,98.735939,27901700
2008-10-17,110.239998,118.589996,107.0,114.300003,100.404984,18413500
2008-10-20,117.550003,123.800003,115.650002,121.5,106.729698,16908300
2008-10-21,120.839996,123.620003,118.83000200000001,121.349998,106.597923,13588000
2008-10-22,117.190002,120.190002,111.0,115.059998,101.072571,15459100
2008-10-23,113.980003,116.0,101.709999,108.58000200000001,95.67132600000001,25529600
2008-10-24,96.0,105.0,96.0,100.400002,88.463852,24494800
2008-10-27,96.800003,102.0,91.470001,92.879997,81.837837,20595000
2008-10-28,96.989998,97.25,82.220001,93.57,82.44581600000001,50066600
2008-10-29,93.349998,102.709999,88.660004,97.660004,86.04956800000001,27769900
2008-10-30,101.160004,101.25,88.010002,91.110001,80.278297,29700400
2008-10-31,88.980003,95.0,87.199997,92.5,81.50304399999999,24881200
2008-11-03,92.0,95.25,87.309998,89.089996,78.498421,19796200
2008-11-04,90.690002,95.0,87.18,95.0,83.70581800000001,22105700
2008-11-05,92.779999,94.709999,86.5,87.43,77.035782,15693100
2008-11-06,85.910004,88.800003,79.410004,80.720001,71.123512,25933100
2008-11-07,81.449997,81.849998,75.0,77.779999,68.533051,31450400
2008-11-10,78.769997,79.220001,68.510002,71.209999,62.74414399999999,47450700
2008-11-11,69.360001,75.41999799999999,66.68,74.68,65.801582,47573900
2008-11-12,71.989998,73.639999,64.540001,66.790001,58.849625,34436600
2008-11-13,67.790001,70.400002,61.02,69.989998,61.669169999999994,39994000
2008-11-14,67.849998,70.0,65.120003,66.730003,58.796715,22186300
2008-11-17,64.790001,66.33000200000001,61.75,62.490002000000004,55.060818000000005,20299400
